F,0.472,0.658,0.913,1.262,1.796,2.748,5.186,octile,pwv,Tsys
611.800,777.674,1334.618,2621.074,6225.708,22234.592,205764.433,59590665.455,1,0.472,777.674
611.900,775.402,1331.149,2617.723,6218.377,22209.241,205766.345,59797632.253,1,0.472,775.402
612.000,774.315,1329.515,2614.767,6218.604,22235.508,206482.587,60213539.680,1,0.472,774.315
612.100,773.299,1329.468,2614.879,6226.080,22262.017,206962.535,60702391.459,1,0.472,773.299
612.200,773.327,1329.620,2618.180,6233.855,22314.635,208164.397,61265913.995,1,0.472,773.327
612.300,773.465,1331.396,2621.654,6248.978,22419.040,209373.246,62049428.613,1,0.472,773.465
612.400,773.666,1333.254,2625.244,6264.283,22498.395,210832.752,62842770.281,1,0.472,773.666
612.500,774.821,1335.229,2631.952,6286.987,22604.235,212303.100,63867308.062,1,0.472,774.821
612.600,776.023,1337.271,2641.762,6309.942,22736.932,214278.657,64908549.280,1,0.472,776.023
612.700,777.307,1340.920,2648.738,6340.364,22896.954,216272.616,66195674.876,1,0.472,777.307
612.800,779.525,1344.663,2658.867,6371.102,23058.399,218790.526,67586527.926,1,0.472,779.525
612.900,781.843,1350.047,2672.194,6409.517,23248.012,221338.464,69165938.096,1,0.472,781.843
613.000,784.272,1355.586,2685.760,6448.378,23439.561,224433.836,70864253.803,1,0.472,784.272
613.100,785.712,1359.518,2696.279,6494.847,23659.901,227573.241,72772134.750,1,0.472,785.712
613.200,788.163,1365.148,2710.092,6541.933,23910.118,231023.589,74990704.922,1,0.472,788.163
613.300,791.596,1372.458,2727.210,6589.581,24163.373,235069.314,77366194.462,1,0.472,791.596
613.400,794.219,1378.346,2744.582,6645.339,24447.746,239186.695,80001719.546,1,0.472,794.219
613.500,797.808,1385.910,2765.315,6709.430,24764.195,243939.033,83014094.669,1,0.472,797.808
613.600,801.487,1393.623,2786.363,6774.366,25114.037,249073.745,86339057.733,1,0.472,801.487
613.700,806.162,1403.062,2807.719,6847.957,25469.161,254610.906,90004811.925,1,0.472,806.162
613.800,810.038,1412.673,2832.609,6930.493,25889.097,260873.955,94151790.603,1,0.472,810.038
613.900,814.933,1424.074,2861.123,7014.283,26316.397,267601.324,98831914.233,1,0.472,814.933
614.000,820.866,1434.083,2890.108,7107.443,26812.687,275136.288,103984543.398,1,0.472,820.866
614.100,826.030,1447.558,2919.592,7210.367,27350.356,283211.827,109912296.436,1,0.472,826.030
614.200,832.288,1461.328,2956.293,7323.468,27931.336,292536.037,116581116.865,1,0.472,832.288
614.300,839.701,1475.443,2993.729,7447.202,28558.012,302518.101,124227398.633,1,0.472,839.701
614.400,848.370,1493.341,3038.868,7582.149,29300.303,313927.487,132988009.851,1,0.472,848.370
614.500,858.546,1515.365,3088.796,7746.768,30132.128,326897.861,143190754.537,1,0.472,858.546
614.600,874.842,1545.871,3162.294,7961.808,31168.186,342773.106,155607059.337,1,0.472,874.842
614.700,917.284,1620.633,3318.143,8388.472,33073.737,369095.862,173852288.023,1,0.472,917.284
614.800,1037.188,1819.714,3718.910,9419.582,37409.145,423511.772,207691427.135,1,0.472,1037.188
614.900,912.745,1623.954,3352.965,8572.730,34454.127,396549.973,202954352.472,1,0.472,912.745
615.000,906.833,1620.511,3366.247,8656.154,35105.227,411509.857,220044811.058,1,0.472,906.833
615.100,912.367,1636.003,3413.097,8833.859,36186.180,432494.107,242743386.313,1,0.472,912.367
615.200,920.811,1658.140,3473.449,9057.755,37517.137,457183.246,269957487.155,1,0.472,920.811
615.300,933.037,1685.037,3551.721,9320.219,39032.908,485521.350,303007832.653,1,0.472,933.037
615.400,944.285,1712.330,3627.695,9601.438,40703.964,518002.378,342470017.945,1,0.472,944.285
615.500,958.213,1744.475,3718.516,9914.576,42594.368,555217.843,390214102.764,1,0.472,958.213
615.600,973.659,1781.533,3816.371,10261.926,44727.692,597861.784,449257523.030,1,0.472,973.659
615.700,990.711,1819.701,3926.113,10658.564,47131.232,647512.137,521434139.535,1,0.472,990.711
615.800,1009.443,1863.212,4044.057,11096.516,49836.740,704532.585,611528773.843,1,0.472,1009.443
615.900,1029.968,1910.282,4180.252,11579.631,52880.985,771015.322,725521816.973,1,0.472,1029.968
616.000,1052.471,1963.438,4331.468,12139.988,56436.293,850621.495,870760798.517,1,0.472,1052.471
616.100,1079.724,2025.657,4504.383,12772.454,60579.941,944971.669,1060880612.153,1,0.472,1079.724
616.200,1119.738,2111.055,4734.894,13595.520,65784.870,1066899.344,1318137335.794,1,0.472,1119.738
616.300,1207.989,2284.711,5159.652,15005.722,74217.366,1252794.187,1717178701.456,1,0.472,1207.989
616.400,1170.115,2237.877,5125.167,15152.142,76678.667,1352150.933,2072879339.753,1,0.472,1170.115
616.500,1193.815,2305.212,5335.197,16014.595,83263.557,1537235.553,2654035299.783,1,0.472,1193.815
616.600,1227.615,2389.614,5593.725,17103.863,91254.015,1769995.381,3473512221.904,1,0.472,1227.615
616.700,1265.881,2486.320,5899.252,18352.420,100939.343,2064045.566,4646869032.486,1,0.472,1265.881
616.800,1308.755,2596.327,6243.525,19829.138,112558.661,2437725.498,6354482144.662,1,0.472,1308.755
616.900,1358.122,2721.005,6646.371,21548.813,126533.203,2912492.624,8892615289.051,1,0.472,1358.122
617.000,1413.015,2861.982,7100.213,23580.388,143562.710,3532360.743,12779471490.799,1,0.472,1413.015
617.100,1475.768,3028.136,7638.082,26012.919,164584.239,4348935.321,18903111250.654,1,0.472,1475.768
617.200,1553.123,3227.344,8293.799,28996.478,191536.414,5466757.217,28946724522.615,1,0.472,1553.123
617.300,1757.473,3682.920,9642.327,34652.316,239730.127,7433207.815,48728936632.411,1,0.472,1757.473
617.400,1718.870,3677.091,9867.108,36653.785,266376.167,9036050.157,74619857348.404,1,0.472,1718.870
617.500,1803.105,3926.073,10785.740,41469.895,317960.860,11895517.946,126051020905.025,1,0.472,1803.105
617.600,1910.502,4232.251,11941.401,47628.038,387949.524,16118552.629,223770740212.031,1,0.472,1910.502
617.700,2036.778,4605.079,13358.872,55525.784,481608.132,22454529.505,417949701727.709,1,0.472,2036.778
617.800,2178.814,5033.589,15081.841,65481.860,608315.824,32122964.736,823216673219.726,1,0.472,2178.814
617.900,2347.545,5553.193,17204.213,78387.401,786296.903,47519270.188,1723783581138.142,1,0.472,2347.545
618.000,2547.146,6175.945,19874.282,95470.602,1038887.565,72772582.285,3859542537428.580,1,0.472,2547.146
618.100,2779.943,6939.653,23249.925,118302.196,1409537.603,116042470.989,9293589831203.711,1,0.472,2779.943
618.200,3058.766,7878.515,27607.251,149663.345,1968415.028,193340561.168,24346575386608.633,1,0.472,3058.766
618.300,3392.435,9046.596,33272.434,193526.589,2832631.073,337743860.892,69712002785455.414,1,0.472,3392.435
618.400,3797.211,10506.979,40842.286,256372.595,4229667.334,622186229.334,221210785211333.906,1,0.472,3797.211
618.500,4294.066,12399.126,51179.618,349555.289,6560945.119,1219922316.750,786960427359393.625,1,0.472,4294.066
618.600,4911.313,14849.844,65470.630,491104.516,10645809.137,2554625080.555,3175115184793742.500,1,0.472,4911.313
618.700,5687.546,18111.604,85992.800,714258.296,18111287.056,5766582262.809,14748458948993080.000,1,0.472,5687.546
618.800,6683.802,22547.075,115970.594,1079108.987,32567553.829,14145352737.003,80155579535525136.000,1,0.472,6683.802
618.900,7979.467,28649.604,161327.647,1701424.292,62258233.725,38100235859.256,519811628417943360.000,1,0.472,7979.467
619.000,9688.081,37328.058,232303.477,2812583.542,127259330.141,113597597142.312,4087948296020649984.000,1,0.472,9688.081
619.100,11976.223,49986.342,347053.981,4897240.899,280075153.830,380153191885.618,39896999740055191552.000,1,0.472,11976.223
619.200,15142.113,68876.369,541059.504,9033575.287,669825470.869,1441137168946.564,493375026869414920192.000,1,0.472,15142.113
619.300,19581.368,98221.181,883309.199,17776207.087,1752914428.365,6275190835041.445,7920402484320919355392.000,1,0.472,19581.368
619.400,25988.609,144967.517,1515335.897,37445415.776,5054509988.189,31749602784293.590,168919623302295098228736.000,1,0.472,25988.609
619.500,35401.163,222475.745,2741236.173,84926342.789,16208010666.660,188605367947332.250,4869651963180609899069440.000,1,0.472,35401.163
619.600,49665.932,355435.877,5247242.926,208103147.960,58065546498.758,1327649299147972.500,193520599915002447284666368.000,1,0.472,49665.932
619.700,71767.825,592544.751,10640731.070,552852582.567,232941601215.442,11125892203787750.000,10662834664739514509170835456.000,1,0.472,71767.825
619.800,106820.879,1028431.005,22859573.344,1590504780.214,1046445575982.306,110739575631784176.000,814586126169910151977294102528.000,1,0.472,106820.879
619.900,163403.499,1858377.360,51846692.147,4926604904.657,5227793213904.490,1294122111744646656.000,84214418925397087793427299434496.000,1,0.472,163403.499
620.000,256017.269,3464152.887,122861442.153,16222997657.071,28511975111995.547,17330787972261128192.000,11224392688045320647921709631930368.000,1,0.472,256017.269
620.100,408034.754,6615447.655,301051408.764,55881183664.656,165313877621607.656,254847227111693385728.000,1787164437209626307070608284818866176.000,1,0.472,408034.754
620.200,653206.413,12735261.713,744498898.281,194943332785.624,976362298672988.125,3843882275899152269312.000,298006254006919252175865826543965044736.000,1,0.472,653206.413
620.300,1037119.292,24149811.393,1803228290.572,659178775825.700,5506151432731545.000,53909544999103236145152.000,43162276395049276908207817685044819918848.000,1,0.472,1037119.292
620.400,1597779.556,43776559.533,4093939295.834,2036922918942.177,27221532567939836.000,616306312008825076449280.000,4221642104944317116759749175967094906290176.000,1,0.472,1597779.556
620.500,2342062.559,73613056.667,8309558649.352,5354662378505.077,106210693442810672.000,4863509807528531143426048.000,202508200373911628659911477349018334841012224.000,1,0.472,2342062.559
620.600,3270240.795,113379826.676,14598812928.484,11277134140970.131,295452445014576256.000,22202340379016377734791168.000,3281057796528898833855786166627682136314871808.000,1,0.472,3270240.795
620.700,5095303.341,183511011.193,24917710143.602,20652706453371.941,603816652695737728.000,55216371780817284751163392.000,13484209420963778818932541985638018669642514432.000,1,0.472,5095303.341
620.800,5059940.703,175832624.146,22744996115.235,17630780321539.508,465661933119791296.000,35440364966777481737535488.000,5421977512110162768361224017894562757219450880.000,1,0.472,5059940.703
620.900,2797894.277,88448520.068,10053612701.960,6523587912345.985,131201992614909696.000,6155335518662302103502848.000,272158255617258263759848808656717735452999680.000,1,0.472,2797894.277
621.000,1710445.933,47188903.125,4448865578.638,2236638595023.149,30412677677136588.000,710360271449703837597696.000,5269453621911951151523496458930201923944448.000,1,0.472,1710445.933
621.100,1081159.129,25350075.364,1910407567.422,708102803957.582,6025109309927954.000,61140219593227239424000.000,53565165060997572453031931024439569809408.000,1,0.472,1081159.129
621.200,674685.480,13245284.777,782402689.107,207486404249.103,1061005331896772.500,4334363582583513022464.000,368976911818627775545241482626210988032.000,1,0.472,674685.480
621.300,419028.234,6840788.913,314556140.803,59134299093.066,178611661850774.469,285380937050630848512.000,2194966855381986321286073042841108480.000,1,0.472,419028.234
621.400,261704.912,3565650.940,127634178.234,17068586614.971,30557379481771.102,19206638771876691968.000,13564556036115967953551691912052736.000,1,0.472,261704.912
621.500,166456.844,1904015.032,53488874.376,5141665571.424,5544902120534.808,1414455286913782272.000,98990837620732346133893076746240.000,1,0.472,166456.844
621.600,108441.299,1050040.918,23474937.875,1646571906.575,1098449620455.465,118958629603117760.000,930266147691982282008286986240.000,1,0.472,108441.299
621.700,72604.749,601512.182,10851691.395,567733723.657,241709888775.754,11746389869522002.000,11776058688424094192025731072.000,1,0.472,72604.749
621.800,50070.908,359151.085,5314325.842,211738976.967,59422116825.688,1374446287980432.250,205733798913679129644630016.000,1,0.472,50070.908
621.900,35565.716,223505.736,2757097.020,85516502.928,16358377250.335,191236363490442.594,4983420386317720478547968.000,1,0.472,35565.716
622.000,25988.363,144965.267,1511827.476,37315698.766,5031202586.739,31493911466166.695,165636079711552016482304.000,1,0.472,25988.363
622.100,19512.336,97652.213,875171.903,17551694.055,1718824589.756,6082530686563.578,7450192164329743187968.000,1,0.472,19512.336
622.200,15035.265,68159.231,532367.544,8827196.037,647013410.359,1365001374593.282,444674907882546003968.000,1,0.472,15035.265
622.300,11848.900,49121.741,339113.158,4730388.632,266504383.896,351442269951.732,34375417045780901888.000,1,0.472,11848.900
622.400,9528.473,36510.427,224894.978,2688639.803,119150946.381,102739246982.424,3370975192030988800.000,1,0.472,9528.473
622.500,7818.969,27857.603,155097.543,1609608.235,57422448.304,33632654812.370,409768367854221824.000,1,0.472,7818.969
622.600,6525.019,21794.501,110588.103,1009132.622,29624349.265,12201549995.846,60543859422562544.000,1,0.472,6525.019
622.700,5537.706,17423.205,81429.313,661017.679,16228860.270,4860572871.296,10649403052218792.000,1,0.472,5537.706
622.800,4758.111,14216.260,61562.000,450303.101,9386237.877,2104094470.735,2191689613186524.750,1,0.472,4758.111
622.900,4148.649,11798.632,47730.703,317184.992,5704985.061,981830908.240,519894092423419.312,1,0.472,4148.649
623.000,3654.159,9960.269,37864.526,230479.226,3622984.880,489883613.085,140027130603862.906,1,0.472,3654.159
623.100,3255.356,8523.541,30627.881,172368.164,2395653.588,259852310.881,42282048738438.781,1,0.472,3255.356
623.200,2926.790,7402.758,25261.125,132215.290,1641801.202,145690236.266,14149146640312.779,1,0.472,2926.790
623.300,2661.986,6510.648,21195.619,103777.868,1163462.219,85841228.939,5199054350167.848,1,0.472,2661.986
623.400,2447.135,5805.780,18113.910,83546.259,851564.415,53091095.235,2083192829209.715,1,0.472,2447.135
623.500,2288.435,5287.264,15859.915,69065.917,645981.485,34467450.112,908115937090.542,1,0.472,2288.435
623.600,2252.540,5056.742,14616.840,60491.757,522155.048,24148684.889,440748425059.784,1,0.472,2252.540
623.700,2956.802,6393.035,17731.587,69794.601,559463.423,22659563.214,294544026311.862,1,0.472,2956.802
623.800,1905.875,4098.783,11116.201,42090.682,315365.697,11305717.887,107481598437.831,1,0.472,1905.875
623.900,1708.254,3608.137,9542.461,34697.935,244227.330,7821000.352,55649996707.557,1,0.472,1708.254
624.000,1582.098,3288.041,8473.168,29715.307,197388.034,5692334.679,30987800535.594,1,0.472,1582.098
624.100,1485.251,3035.656,7646.570,25921.532,163066.768,4269296.343,18091547462.693,1,0.472,1485.251
624.200,1403.089,2825.832,6956.724,22847.514,136904.886,3273018.834,10985310717.510,1,0.472,1403.089
624.300,1330.539,2643.042,6380.326,20347.455,116407.235,2558963.706,6921416993.480,1,0.472,1330.539
624.400,1267.856,2486.543,5885.528,18288.204,100125.523,2033294.272,4493839075.484,1,0.472,1267.856
624.500,1212.599,2347.672,5460.487,16532.128,87018.685,1641932.752,3006610602.505,1,0.472,1212.599
624.600,1162.703,2224.468,5095.421,15065.305,76327.745,1344394.183,2063339884.043,1,0.472,1162.703
624.700,1117.695,2117.633,4771.382,13791.962,67492.495,1116127.430,1450759662.720,1,0.472,1117.695
624.800,1077.163,2018.569,4488.686,12713.611,60163.075,936297.893,1041470196.560,1,0.472,1077.163
624.900,1040.752,1933.210,4237.548,11773.767,54001.515,794560.767,764234044.195,1,0.472,1040.752
625.000,1008.196,1853.977,4014.596,10953.840,48807.408,681322.547,570595260.830,1,0.472,1008.196
625.100,979.361,1786.586,3821.303,10250.142,44470.145,589641.580,434465352.010,1,0.472,979.361
625.200,956.397,1730.274,3654.789,9647.654,40800.219,516223.457,336593497.648,1,0.472,956.397
625.300,948.775,1701.959,3555.181,9231.062,38088.973,460906.435,267786720.488,1,0.472,948.775
625.400,959.967,1702.939,3514.139,9000.368,36224.035,420647.252,219032836.271,1,0.472,959.967
625.500,887.101,1569.650,3219.226,8146.048,32131.294,358196.908,168519908.929,1,0.472,887.101
625.600,857.704,1509.900,3070.274,7665.461,29647.507,318334.743,135785191.574,1,0.472,857.704
625.700,834.995,1461.747,2946.062,7272.382,27578.095,285863.803,111063898.388,1,0.472,834.995
625.800,815.271,1418.927,2840.376,6931.751,25801.812,258489.167,92004648.611,1,0.472,815.271
625.900,799.227,1382.613,2745.351,6630.481,24251.916,235360.958,77012525.203,1,0.472,799.227
626.000,781.358,1345.341,2653.140,6341.919,22820.956,214796.691,64911343.624,1,0.472,781.358
626.100,766.051,1312.520,2570.402,6087.344,21573.954,197164.229,55219579.206,1,0.472,766.051
626.200,752.063,1283.588,2496.134,5849.955,20442.361,181607.084,47356111.464,1,0.472,752.063
626.300,739.314,1255.500,2427.002,5641.362,19415.053,168051.355,40894786.789,1,0.472,739.314
626.400,727.735,1229.578,2362.661,5440.470,18482.003,156047.268,35560579.688,1,0.472,727.735
626.500,716.487,1205.725,2302.855,5264.951,17654.780,145403.089,31137137.162,1,0.472,716.487
626.600,705.542,1182.500,2247.307,5095.353,16884.276,135955.093,27390158.981,1,0.472,705.542
626.700,695.707,1162.519,2198.282,4948.360,16184.877,127562.033,24261671.320,1,0.472,695.707
626.800,686.904,1143.044,2150.544,4805.863,15550.342,119963.573,21589946.056,1,0.472,686.904
626.900,679.129,1125.345,2106.440,4673.055,14958.190,113079.332,19323741.025,1,0.472,679.129
627.000,671.635,1109.387,2065.840,4554.584,14438.505,106959.434,17375482.090,1,0.472,671.635
627.100,665.079,1093.795,2028.478,4444.393,13937.173,101522.128,15677869.920,1,0.472,665.079
627.200,658.843,1081.130,1996.625,4347.114,13500.065,96472.717,14228027.527,1,0.472,658.843
627.300,654.355,1068.873,1965.578,4257.160,13092.072,91992.749,12972041.036,1,0.472,654.355
627.400,650.974,1060.704,1939.817,4179.055,12740.684,88025.328,11881717.780,1,0.472,650.974
627.500,648.698,1052.999,1919.155,4107.546,12427.802,84521.602,10946019.475,1,0.472,648.698
627.600,650.096,1050.866,1908.196,4061.240,12165.437,81533.544,10142427.635,1,0.472,650.096
627.700,658.349,1058.821,1912.114,4045.035,12020.557,79382.409,9496001.190,1,0.472,658.349
627.800,654.093,1049.523,1889.265,3975.561,11725.205,76310.631,8798866.247,1,0.472,654.093
627.900,631.516,1013.554,1820.053,3818.573,11185.263,71845.735,7985195.476,1,0.472,631.516
628.000,617.710,989.533,1773.250,3707.580,10783.020,68349.575,7339420.935,1,0.472,617.710
628.100,606.237,970.041,1734.250,3608.797,10431.882,65324.973,6777080.639,1,0.472,606.237
628.200,596.703,953.488,1700.380,3525.123,10127.405,62578.955,6294079.244,1,0.472,596.703
